uid,tenant_id,table_name,display_name,availability,properties,created_by,date_created,date_modified,modified_by
99282a1c31a3418b961fef8befda3514,0,mastercustomergroup,,[],"{""Availability"":""EXPORT"",""Group"":""BI"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
35f39b4a-606a-4308-a34d-637c4dfff257,1080,customersummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
44850ec9-5968-49ea-829e-538e46840d9e,1080,mastercustomer,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
98576919-dc54-4ec4-ac00-ca4bd9d01e1c,1067,audiencehistory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
696e0fd9-1f43-11ed-afba-4201ac1b0fca,1023,c_shoprunner,,,"{""Group"":""DW"",""Type"":""Permanent""}",system,2022-08-18 22:16,2023-03-06 09:11,
696e114f-1f43-11ed-afba-4201ac1b0fca,1086,c_customerappend,,,"{""Group"":""DW"",""ShareEnabled"":""true"",""ShareName"":""A1SF_SHARE_u003cenv_idu003e_u003ctenant_idu003e"",""Type"":""Permanent""}",system,2022-08-18 22:16,2023-01-31 07:45,
7a929f6e-2010-4c62-839f-137457b4d99e,1086,audiencehistory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:39,,
fba7e22f78b8472c9408172a92041b3d,0,temp_coupon,,[],"{""Group"":""Unknown"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
fceb2986-7422-46b0-88be-2e1beea4e044,1033,customerfirsttransactionproductcategory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
969dece2-a0ff-45b6-9cc7-9862ad30b2bd,1071,mastercustomer,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:39,,
444b76842c364e5f982dbd14649ade4d,0,event,,[],"{""Immutable"":""true"",""Availability"":""CONTENT"",""Group"":""DW"",""Type"":""Permanent"",""TimeTravelRetentionInDays"":""90"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""PartitionType"":""TIMESTAMP"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
696e11c0-1f43-11ed-afba-4201ac1b0fca,10173,c_countrymap,Country Map,null,"{""Group"":""DW"",""Type"":""Permanent""}",system,2022-08-18 22:16,2022-08-18 22:16,system
2254bf82-3d40-4944-ae13-483b2ece0488,1089,customeraddressxref,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:36,,
f8212676-c66d-41b0-9a90-e7f10aecc89e,1080,customerfirsttransactionproductcategory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
6d62fed4-1c98-47ca-932e-d7a55b7a9e07,1071,ml_out_meta_likelihood_evaluation,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:39,,
857274e2e5104a48888ce8350dd58543,10175,c_breadfinancial,,,"{""Group"":""DW"",""Type"":""Permanent""}",corina.demeo@acquia.com,2023-05-18 21:40,2023-05-18 22:33,
5d48e05d-1f43-11ed-afba-4201ac1b0fca,0,promotionsummary,Promotion Summary,[],"{""Group"":""Unknown"",""Type"":""Transient""}",system,2022-08-18 22:16,2022-08-18 22:16,system
c3188b24-43ba-4984-b260-b2dceda643d6,1033,ml_out_meta_likelihood_evaluation_metrics,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
aa7d6530-7eea-47e4-8d20-0fb2ccba180d,1071,audiencehistory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:39,,
e4e0c3c722f84e9896738c088dedd666,0,customerlasttransactionproductcategory,,[],"{""Group"":""BI"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
5b3db25e-6ac0-4c77-8ebb-a7a7275a04cc,1071,ml_out_meta_regression_evaluation_metrics,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:39,,
c8a79754a33448e4b673df8a58dc3513,0,transactionmessagexrefhousehold,,[],"{""Group"":""BI"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
2fdd5451055646f7a9c104178cd940d1,0,mlcluster,,[],"{""Availability"":""ML"",""Group"":""Unknown"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
aec52bef-9f58-4a77-ab0b-a1ba1758d3aa,1080,customeraddressxref,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
f8ad2dcc-b894-4b9c-8e28-85eb1a0fe131,1080,ml_out_meta_clustering_evaluation,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
22c4e6f9b9c44296ae22029bd643d468,10180,address,,,"{""ShareEnabled"":""true""}",system,2023-01-10 09:19,2023-01-10 09:19,system
52be5f6ec8e9408bb79fddbe38e33a3b,0,ml_out_meta_regression_evaluation_metrics,,[],"{""Availability"":""CUBE,EXPORT"",""Group"":""ML"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
696e1141-1f43-11ed-afba-4201ac1b0fca,1076,c_transactiontender,Transaction Tender,null,"{""Group"":""DW"",""ShareName"":""A1SF_SHARE_u003cenv_idu003e_u003ctenant_idu003e"",""Type"":""Permanent"",""ShareEnabled"":""true""}",system,2022-08-18 22:16,2022-08-30 21:36,system
3cdf354112e244068c4c994110d00354,10169,c_pricetype,,,"{""Group"":""DW"",""Type"":""Permanent""}",corina.demeo@acquia.com,2023-06-07 17:36,2023-10-18 07:10,
17fb2d7c-02f2-11ed-afba-4201ac1b0fca,465,c_customentity,Custom Entity,null,"{""Group"":""Unknown"",""Type"":""Transient""}",system,2022-07-13 21:23,2022-07-13 21:23,system
0a6cd1d4-8269-4963-aeca-d14a0e67736c,1067,customeraddressxref,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
6b000f2d43f445c1900cca31e1f6ce9a,0,mlproductcategoryclusteringinput,,[],"{""Availability"":""ML"",""Group"":""Unknown"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
696e10bc-1f43-11ed-afba-4201ac1b0fca,1038,c_bin,Bin,null,"{""Group"":""DW"",""ShareName"":""A1SF_SHARE_u003cenv_idu003e_u003ctenant_idu003e"",""Type"":""Permanent"",""ShareEnabled"":""true""}",system,2022-08-18 22:16,2022-08-30 21:38,system
75381caa-2b8c-4e5d-aa48-f5d49cb8e18a,1080,productcategorysummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
a841307e-4611-448d-9ad5-14050ac26eac,1086,productcategorysummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:39,,
c05065b9-2200-48f1-b601-632a72b5eb67,1086,timesummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:39,,
ea7e60c118d5415d943bed2609d29db6,10175,transactionpaymentmethodxref,,,"{""ShareEnabled"":""true""}",system,2022-09-30 05:04,2023-01-26 08:44,
6aa3d984-5752-4fbe-b50b-0de2adc2e5a5,1076,transactionitemmessagexref,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:36,,
1cc44862-73a5-41b6-816b-13501e5b7bac,1031,audiencehistory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
d0bfd14e-e111-4ff7-9345-5de2c46d991e,1071,organizationsummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:39,,
1723ff8b1b704dd8865d59b669228b38,0,transactionsummary,,[],"{""Immutable"":""true"",""Availability"":""SUMMARY,CONTENT"",""Group"":""BI"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""PartitionType"":""TIMESTAMP"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
8401fda6-327e-4ec2-85a7-8aea2c53bcef,10169,productcategoryxref,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
706f3c1a-b75b-449d-8401-c8dd013ac4fa,1067,ml_out_meta_clustering_evaluation,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
0b21c6b8-4c85-4684-9aa1-cc10f51a117a,1038,timesummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
d352d8c651244b82ad27fcf6945bee75,0,holidays,,[],"{""Group"":""DW"",""Type"":""Permanent"",""TimeTravelRetentionInDays"":""90"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
e44fc289b77542cca6da4ab8e19158fe,0,ml_out_meta_regression_evaluation,,[],"{""Availability"":""CUBE,EXPORT"",""Group"":""ML"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
bdf94fcc69444c80954ce3efac2749a9,0,ml_out_mc_utoprecommendations,,[],"{""Availability"":""CONTENT,ML"",""Group"":""ML"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""PartitionType"":""MARKED_COL"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
e7d4d6c6a49040e591e03050a2ffae31,0,productcategoryxref,,[],"{""Availability"":""EXPORT"",""Group"":""DW"",""Type"":""Permanent"",""TimeTravelRetentionInDays"":""90"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
554eea829a624bc3a43203554e379b1a,0,ml_output_mastercustomer_likelihood_lte_a,,[],"{""Availability"":""ML"",""Group"":""Unknown"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
acc2d5e4-b5ff-4170-a301-5158f46bb82c,1033,customeraddressxref,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
4e9ed071-fa09-4785-a729-5171e29d8db5,1067,timesummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
f850e764-7912-4692-ba18-61f33de976c3,1067,ml_out_meta_regression_evaluation_metrics,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
1078adaa-9a85-4b07-864e-825d17851ba9,1038,customerlasttransactionproductcategory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
dfc932b7f4704fdca981e361d6a86664,0,employee,,[],"{""Group"":""DW"",""Type"":""Permanent"",""TimeTravelRetentionInDays"":""90"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
871f64b77823437a81db01faa374b035,0,transaction,,[],"{""Availability"":""EXPORT"",""Group"":""DW"",""Type"":""Permanent"",""TimeTravelRetentionInDays"":""90"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""PartitionType"":""TIMESTAMP"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
24c34774-f138-425a-b008-5393a0434605,1080,ml_out_meta_likelihood_evaluation,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
79d76494-3713-4501-b8ba-f66ae0039aa3,1033,address,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,2023-10-11 17:24,
bda22c73-ca65-4892-aaee-377e16924f24,1071,customerfirsttransactionproductcategory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:39,,
696e111a-1f43-11ed-afba-4201ac1b0fca,1071,c_bin,Bin,null,"{""Group"":""DW"",""ShareName"":""A1SF_SHARE_u003cenv_idu003e_u003ctenant_idu003e"",""Type"":""Permanent"",""ShareEnabled"":""true""}",system,2022-08-18 22:16,2022-08-30 21:39,system
668a0f13-d011-4cf9-8e5b-37ad181c9de9,1033,productcategoryxref,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
95ab4498-0874-4227-8d2c-995ac8c2c805,1067,productcategoryxref,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
f88c502e-8335-47f8-89c2-77fbe279dec0,1038,productcategorysummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
696e1127-1f43-11ed-afba-4201ac1b0fca,1071,c_transactiontender,Transaction Tender,null,"{""Group"":""DW"",""ShareName"":""A1SF_SHARE_u003cenv_idu003e_u003ctenant_idu003e"",""Type"":""Permanent"",""ShareEnabled"":""true""}",system,2022-08-18 22:16,2022-08-30 21:39,system
92c92575-76d5-493e-959a-4341ff349622,1067,customerlasttransactionproductcategory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
55c55b34cc7f4024ac1c80b8d2e50719,0,audiencehistory,,[],"{""Immutable"":""true"",""Group"":""Unknown"",""Type"":""Permanent"",""TimeTravelRetentionInDays"":""30"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""PartitionType"":""MARKED_COL"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
7aea4bd969dd43d4b090c5108058d011,10180,event,,,"{""ShareEnabled"":""true""}",system,2023-01-10 09:19,2023-01-10 09:19,system
21366f5c-8088-43d5-a028-520265dca53c,1080,ml_out_meta_regression_evaluation,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
42998ebcfd6043ff9c21ba20aa0bcdb6,0,temp_couponhistory,,[],"{""Group"":""Unknown"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
b91359c6-9935-4e17-b5ff-48d6e96a92ac,1033,productcategorysummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
9478a16b443e45218127669fa1c2c1af,0,fiscalcalendar,,[],"{""Group"":""DW"",""Type"":""Permanent"",""TimeTravelRetentionInDays"":""90"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
c98eb3cb-1182-4029-9774-119a2e958a64,1031,productcategoryxref,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
cae45ddb-1090-4f4a-8084-eac62145121d,10169,mastercustomer,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
419cd12f-1a00-4944-8ba1-9c94757a7efa,1086,householdsummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
ef77f86083414123ad8a7f9cc9f0a8e9,0,mlbehaviordna,,[],"{""Availability"":""ML"",""Group"":""Unknown"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
18b121fd-5f61-441e-8c66-4fe30586190f,1041,timesummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:36,,
48f67e8491284461a305852ff3cb155a,0,ml_out_meta_likelihood_evaluation_metrics,,[],"{""Availability"":""CUBE,EXPORT"",""Group"":""ML"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
590564493a3e4414a6b444ff1ca77cb3,0,message,,[],"{""Group"":""DW"",""Type"":""Permanent"",""TimeTravelRetentionInDays"":""90"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
696e1090-1f43-11ed-afba-4201ac1b0fca,1033,c_transactioncouponxref,Transaction Coupon Cross-Reference,"[""EXPORT""]","{""Group"":""DW"",""ShareName"":""A1SF_SHARE_u003cenv_idu003e_u003ctenant_idu003e"",""Type"":""Permanent"",""ShareEnabled"":""true""}",system,2022-08-18 22:16,2022-08-30 21:37,system
696e1099-1f43-11ed-afba-4201ac1b0fca,1033,c_bin,Bin," [""CONTENT"",""CUBE"",""PII"",""API"",""CAMPAIGN"",""EXPORT""] ","{""Group"":""DW"",""ShareName"":""A1SF_SHARE_u003cenv_idu003e_u003ctenant_idu003e"",""Type"":""Permanent"",""ShareEnabled"":""true""}",system,2022-08-18 22:16,2022-08-30 21:37,system
1050db08-0c97-442f-a0b8-44f06cb521d6,1076,timesummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
aa326fe1-2606-4e27-9ee4-f036a6404f00,1080,organizationsummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
c04e174b-b347-4bd0-9490-e746b3ed1734,10169,ml_out_meta_clustering_evaluation,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
696e1185-1f43-11ed-afba-4201ac1b0fca,10167,c_productflyer,Product Flyer,null,"{""Group"":""DW"",""Type"":""Permanent""}",system,2022-08-18 22:16,2022-08-18 22:16,system
b43bc622-01e2-49d7-9a39-0eeb52867b2b,1033,customerlasttransactionproductcategory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
d15d957a-96e8-4476-92ff-812204899337,1067,couponhistory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
d5ec39bd-1c60-4ec4-8e54-7dd7c8a4349a,1067,ml_out_meta_likelihood_evaluation_metrics,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
06cb82d8-4735-4f85-9cdb-6f6a22c19ca1,1071,transactionitemmessagexref,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:39,,
bfa46e096e7043aaaa32f00dc1a75708,0,transactionitem,,[],"{""Availability"":""EXPORT"",""Group"":""DW"",""Type"":""Permanent"",""TimeTravelRetentionInDays"":""90"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""PartitionType"":""TIMESTAMP"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
8bbe449b-d36b-456f-bb36-e927502a8e4c,10169,transactionitemmessagexref,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,2023-10-18 07:02,
626efcb6e8e24b2880d74eeaaabc96ba,0,organization,,[],"{""Availability"":""EXPORT"",""Group"":""DW"",""Type"":""Permanent"",""TimeTravelRetentionInDays"":""90"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
da159c29-78d7-4543-9457-281e7e09f16f,1089,address,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:36,2023-01-31 08:07,
a76a5c63-1c31-484c-84d2-aaf06f2a7b53,1076,employee,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
a02773a3-9e14-4b56-92f0-775046f6fb0d,1067,ml_out_meta_regression_evaluation,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
dae8c25f-3a41-453a-a0fe-20d509aa3837,1038,customerfirsttransactionproductcategory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
8822bcb4-e12f-490e-aa48-e087292a7ef8,1076,ml_out_meta_likelihood_evaluation_metrics,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
8dc571490b6e47c3987dc8a8e5717e96,0,hoursummary,,[],"{""Immutable"":""true"",""Availability"":""SUMMARY"",""Group"":""BI"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
798df72f-021e-439a-a224-eba166756fa2,1041,customerlasttransactionproductcategory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:36,,
449eca38-5e0b-462c-a4a3-3e79d6003dea,1086,ml_out_meta_likelihood_evaluation_metrics,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:39,,
696e11a7-1f43-11ed-afba-4201ac1b0fca,10169,c_customerdemographic,,,"{""Group"":""DW"",""Type"":""Permanent"",""ShareName"":""A1SF_SHARE_u003cenv_idu003e_u003ctenant_idu003e"",""ShareEnabled"":""true""}",system,2022-08-18 22:16,2023-10-18 07:10,
69692ed5-8cd8-4228-9ac4-dceb04f34d79,1089,organizationsummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:36,,
8790b870-b760-4615-b9ce-b21582f94ef7,1086,customeraddressxref,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
a311fe97346f4913816524cbaa9ae70f,0,vtoprecommendations,,[],"{""Group"":""Unknown"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
17fb2e29-02f2-11ed-afba-4201ac1b0fca,1078,c_bluecutover,c_bluecutover,"[""EXPORT"",""CAMPAIGN""]","{""Group"":""Unknown"",""Type"":""Transient""}",system,2022-07-13 21:23,2022-07-13 21:23,system
589eb3c7fb624f6a847524767e180a50,0,customerhistory,,[],"{""Group"":""Unknown"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
c4275457-5ec5-4759-9351-516aefbf3db9,1071,address,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:39,,
4e070df233b340dda741587a6b983fdb,10175,address,,,"{""ShareEnabled"":""true""}",system,2022-09-30 05:03,2023-05-18 17:49,
c73a534fb2d5464eb8b65dad3086d61b,0,productsummary,,[],"{""Immutable"":""true"",""Availability"":""SUMMARY"",""Group"":""BI"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
dc93390e-db51-442f-b192-d9b55ff032cd,1089,audiencehistory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:36,,
bfec46fd-72c4-4296-962e-ab443d3af3c2,1041,organizationsummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:36,,
afa0cd7f-36cb-4916-b844-91ac6373b9d7,1031,customeraddressxref,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,2024-01-03 13:36,
1f8a330b-9aa4-485a-804d-c4d3942208e6,1080,productcategoryxref,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
d1a91e96-7a93-436a-b31a-be4262106310,1038,employee,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
67540895-1e3e-431a-af58-1282e274b921,1038,ml_out_meta_regression_evaluation_metrics,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
ce06ca3f-7563-47c0-a383-392b1f274d4b,1031,address,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,2024-01-03 13:36,
cc1538d5-9ab2-4325-902b-b84ae368d1a6,1033,mastercustomer,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
b4b548c42ab54e03bb4c31c200e320b0,10179,customer,,,"{""ShareEnabled"":""true""}",system,2023-01-10 06:16,2023-01-10 06:16,system
fef83f4cd44a4a17ad1a2408c7a90b0e,0,household,,[],"{""Availability"":""EXPORT"",""Group"":""BI"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
42e0049eab224192b18da7d83bab2d61,0,promotion,,[],"{""Availability"":""CONTENT"",""Group"":""DW"",""Type"":""Permanent"",""TimeTravelRetentionInDays"":""90"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
ec792be8-9207-43f5-86a5-863c084f6aa5,1089,productcategorysummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:36,,
f16b5b35-5f99-432d-927f-52f7ece07854,1033,ml_out_meta_clustering_evaluation,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
c735f3da-d6c4-470c-af1e-246752eb7e00,10169,ml_out_meta_regression_evaluation,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
1c6b7ba917344e6a8e93b22677a4ba3c,0,customerfirsttransactionproductcategory,,[],"{""Group"":""BI"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
4efcfe5a-8ebe-4794-ab59-d2eddac7a816,1041,couponhistory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:36,,
52eca0a9-4d9d-4e11-87f9-1b2c70b57ec5,1038,householdsummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
fe2df281-59ff-4db9-a614-5ed189ddd743,1031,organizationsummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
b710eb9b-9fb0-4da1-b9b3-8d0150d5270e,1080,promotiontypesummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
0059717c-9b50-4878-a754-2c4b07f3bb61,1067,employee,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
d29725c156f24163950be266cb05f530,10175,audiencehistory,,,"{""description"":""Audience History""}",lemuel.gomez@acquia.com,2023-01-27 09:31,2023-02-02 09:20,lemuel.gomez@acquia.com
e08bfc27-4570-4baf-89a8-25acbeb0fbaa,10169,couponhistory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,2023-10-18 07:02,
705bf057-5659-4edd-9517-7786a97dc9c1,1067,organizationsummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:38,,
625993a8-8149-4533-9747-211e5fcddc5a,1086,ml_out_meta_likelihood_evaluation,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:39,,
ce9767d1331f4f65a4790da059f69c08,0,ptoprecommendations,,[],"{""Group"":""Unknown"",""Type"":""Transient"",""ShareName"":""A1SF_SHARE_\u003cenv_id\u003e_\u003ctenant_id\u003e"",""ShareEnabled"":""false""}",system,2022-06-22 21:55,2024-06-25 21:09,system
e5148b10-4ff4-441a-8c22-fe3d688bce6e,1031,customerlasttransactionproductcategory,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
f9604fe7-685f-4b94-9adf-2826ec08d2db,1031,timesummary,,,"{""ShareEnabled"":""true""}",system,2022-08-30 21:37,,
696e1162-1f43-11ed-afba-4201ac1b0fca,10114,c_domain,Domain,"[""API"",""EXPORT"",""CONTENT"",""CAMPAIGN""]","{""Group"":""DW"",""Type"":""Permanent""}",system,2022-08-18 22:16,2022-08-18 22:16,system
